"","date","DayOfYear","Interp.Value","Uncertainty","LowerBound","UpperBound","gw_min","gw_max","AvgWaterTemp_C","NEP_median","NEP_lower","NEP_upper","daily_NEP","discharge_modeled","Elmt_ID","flowing","atm_CO2_ppm","measured_discharge"
"26",2018-04-26,116,9259.82812910452,1595.89848700146,7663.92964210306,10855.726616106,8231.34947869896,18556.6320399953,0.111364173228346,0.212427788879592,0.057142963890127,0.675991546226704,0.342047771642065,0.00287175925925926,71,1,424.931286022032,0.00797302083333333
"27",2018-04-27,117,9234.50518304955,1604.86937483813,7629.63580821142,10839.3745578877,8231.34947869896,18556.6320399953,0.100808429118774,0.212427788879592,0.057142963890127,0.675991546226704,0.779362805667378,0.002840625,71,1,424.577008378383,0.00687670588235294
"28",2018-04-28,118,9208.03958670839,1614.33846432303,7593.70112238536,10822.3780510314,8231.34947869896,18556.6320399953,0.0722714054927302,0.212427788879592,0.057142963890127,0.675991546226704,0.0885751192478455,0.00434282407407407,71,1,424.729561204839,0
"29",2018-04-29,119,9180.28014007567,1624.31675918223,7555.96338089344,10804.5968992579,8231.34947869896,18556.6320399953,0.0681176470588235,0.212427788879592,0.057142963890127,0.675991546226704,0.0610624310957325,0.00645960648148148,71,1,424.281792585891,0
"30",2018-04-30,120,9151.07564314606,1634.81682160517,7516.25882154088,10785.8924647512,8231.34947869896,18556.6320399953,0.1067374749499,0.212427788879592,0.057142963890127,0.675991546226704,0.0444942860771263,0.005721875,71,1,423.922889446783,0.0156715384615385
"31",2018-05-01,121,9120.27489591417,1645.85315413128,7474.42174178289,10766.1280500455,8231.34947869896,18556.6320399953,0.119507462686567,0.212427788879592,0.057142963890127,0.675991546226704,0.235981203170567,0.00397395833333333,71,1,424.546625570932,0.0164079166666667
"32",2018-05-02,122,9087.72669837466,1657.4425951351,7430.28410323956,10745.1692935098,8231.34947869896,18556.6320399953,0.162803240740741,0.212427788879592,0.057142963890127,0.675991546226704,0.0255553297129585,0.0052806712962963,71,1,426.006698667947,0.0112570833333333
"33",2018-05-03,123,9053.34263792915,1669.60475322578,7383.73788470337,10722.9473911549,8231.34947869896,18556.6320399953,0.151341130604288,0.212427788879592,0.057142963890127,0.675991546226704,0.179228244766623,0.00622060185185185,71,1,426.218119506587,0.0111211458333333
"34",2018-05-04,124,9017.28545160719,1682.36025563228,7334.92519597492,10699.6457072395,8231.34947869896,18556.6320399953,0.126303656597774,0.212427788879592,0.057142963890127,0.675991546226704,0.161881542515619,0.00381400462962963,71,1,425.00727238234,0.00978875
"35",2018-05-05,125,8979.78066384533,1695.72657087835,7284.05409296698,10675.5072347237,8231.34947869896,18556.6320399953,0.116779856115108,0.212427788879592,0.057142963890127,0.675991546226704,0.453958045147464,0.00521064814814815,71,1,424.053943212941,0.01489
"36",2018-05-06,126,8941.05379908009,1709.71672525618,7231.33707382391,10650.7705243363,8231.34947869896,18556.6320399953,0.10156464811784,0.212427788879592,0.057142963890127,0.675991546226704,0.23530726147059,0.00890798611111111,71,1,424.195325503503,0.0236938541666667
"37",2018-05-07,127,8901.33038174801,1724.33868034747,7176.99170140055,10625.6690620955,8231.34947869896,18556.6320399953,0.0994913793103448,0.212427788879592,0.057142963890127,0.675991546226704,0.0945637612991848,0.00772650462962963,71,1,423.148284441359,0.0274341666666667
"38",2018-05-08,128,8860.83593628564,1739.59484148502,7121.24109480062,10600.4307777707,8231.34947869896,18556.6320399953,0.122885338345865,0.212427788879592,0.057142963890127,0.675991546226704,0.0609426016770001,0.0075494212962963,71,1,422.728409846157,0.0397396875
"39",2018-05-09,129,8819.79598712951,1755.48169433522,7064.31429279429,10575.2776814647,8231.34947869896,18556.6320399953,0.108286449399657,0.212427788879592,0.057142963890127,0.675991546226704,0.0120943394884975,0.00939583333333333,71,1,423.367118065022,0.05759
"40",2018-05-10,130,8778.43605871615,1771.98956516452,7006.44649355163,10550.4256238807,8231.34947869896,18556.6320399953,0.100424836601307,0.212427788879592,0.057142963890127,0.675991546226704,0.235646200300332,0.0102871527777778,71,1,425.394043829864,0.0793038947368421
"41",2018-05-11,131,8736.9816754821,1789.10249875236,6947.87917672974,10526.0841742345,8231.34947869896,18556.6320399953,0.113639445300462,0.212427788879592,0.057142963890127,0.675991546226704,1.0313002998484,0.0113708333333333,71,1,424.837194293982,0.103083958333333
"42",2018-05-12,132,8695.6583618639,1806.79824642908,6888.86011543482,10502.456608293,8231.34947869896,18556.6320399953,0.124962666666667,0.212427788879592,0.057142963890127,0.675991546226704,0.232505274531526,0.0122734953703704,71,1,424.228821413505,0.107971354166667
"43",2018-05-13,133,8654.6916422981,1825.04835543882,6829.64328685928,10479.7399977369,8231.34947869896,18556.6320399953,0.158634641407307,0.212427788879592,0.057142963890127,0.675991546226704,0.206224898930979,0.0158449074074074,71,1,424.110064010248,0.129781666666667
"44",2018-05-14,134,8614.30704122121,1843.81834982655,6770.48869139466,10458.1253910478,8231.34947869896,18556.6320399953,0.161268844221106,0.212427788879592,0.057142963890127,0.675991546226704,0.336375259652194,0.0149009259259259,71,1,424.78632459147,0.134791666666667
"45",2018-05-15,135,8574.73008306979,1863.06799237305,6711.66209069673,10437.7980754428,8231.34947869896,18556.6320399953,0.211102526002972,0.212427788879592,0.057142963890127,0.675991546226704,0.404283776542388,0.0136347222222222,71,1,424.652203453063,0.125011458333333
"46",2018-05-16,136,8536.18629228036,1882.75161677643,6653.43467550393,10418.9379090568,8231.34947869896,18556.6320399953,0.263467586206897,0.212427788879592,0.057142963890127,0.675991546226704,0.381599068026915,0.0143987268518519,71,1,423.582984183123,0.135284479166667
"47",2018-05-17,137,8498.90119328947,1902.81851930447,6596.082673985,10401.7197125939,8231.34947869896,18556.6320399953,0.332663877266388,0.212427788879592,0.057142963890127,0.675991546226704,0.284205580504545,0.0175575231481481,71,1,423.702361856639,0.1485734375
"48",2018-05-18,138,8463.10031053365,1923.213399498,6539.88691103565,10386.3137100316,8231.34947869896,18556.6320399953,0.408033602150538,0.212427788879592,0.057142963890127,0.675991546226704,0.16316916590155,0.0205346064814815,71,1,423.258538424215,0.1509490625
"49",2018-05-19,139,8429.00916844944,1943.87684015338,6485.13232829606,10372.8860086028,8231.34947869896,18556.6320399953,0.390458498023715,0.212427788879592,0.057142963890127,0.675991546226704,0.0646602963043397,0.0198825231481481,71,1,423.440274428642,0.1434815625
"50",2018-05-20,140,8396.85329147338,1964.74581770507,6432.10747376831,10361.5991091784,8231.34947869896,18556.6320399953,0.32626273458445,0.212427788879592,0.057142963890127,0.675991546226704,0.0376345587739969,0.0279217592592593,71,1,424.003373975095,0.138860520833333
"51",2018-05-21,141,8366.858204042,1985.75423520893,6381.10396883306,10352.6124392509,8231.34947869896,18556.6320399953,0.391369627507163,0.212427788879592,0.057142963890127,0.675991546226704,0.181758073072827,0.0261371527777778,71,1,423.64104338328,0.160393139534884
"52",2018-05-22,142,8339.24943059184,2006.83347133907,6332.41595925277,10346.0829019309,8231.34947869896,18556.6320399953,0.534361647361647,0.212427788879592,0.057142963890127,0.675991546226704,0.167585777672648,0.0273412037037037,71,1,423.337453956691,0.157750833333333
"53",2018-05-23,143,8314.25249555944,2027.91294009953,6286.33955545992,10342.165435659,8231.34947869896,18556.6320399953,0.667925033467202,0.212427788879592,0.057142963890127,0.675991546226704,0.271344853114962,0.0311909722222222,71,1,422.156640372273,0.167447708333333
"54",2018-05-24,144,8292.09292338133,2048.92065726994,6243.17226611139,10341.0135806513,8231.34947869896,18556.6320399953,0.740071871127633,0.212427788879592,0.057142963890127,0.675991546226704,0.528830957071748,0.0559800925925926,71,1,422.882867451448,0.181279166666667
"55",2018-05-25,145,8272.99623849406,2069.78381090997,6203.21242758408,10342.780049404,8231.34947869896,18556.6320399953,0.863869358669834,0.212427788879592,0.057142963890127,0.675991546226704,0.29727539983253,0.10242662037037,71,1,422.603628265767,0.20472
"56",2018-05-26,146,8257.18796533416,2090.42933450997,6166.75863082418,10347.6172998441,8231.34947869896,18556.6320399953,1.05978211586902,0.212427788879592,0.057142963890127,0.675991546226704,1.15106304728836,0.177233217592593,71,1,422.196553905068,0.230434270833333
"57",2018-05-27,147,8244.89362833815,2110.78448257243,6134.10914576572,10355.6781109106,8231.34947869896,18556.6320399953,1.46538482384824,0.212427788879592,0.057142963890127,0.675991546226704,1.19848854968512,0.222457407407407,71,1,422.750744464036,0.238378645833333
"58",2018-05-28,148,8236.3387519426,2130.77740952557,6105.56134241703,10367.1161614682,8231.34947869896,18556.6320399953,1.42334225844005,0.212427788879592,0.057142963890127,0.675991546226704,0.723071617426691,0.0801372685185185,71,1,423.020733113667,0.2496721875
"59",2018-05-29,149,8231.74886058402,2150.33775390106,6081.41110668296,10382.0866144851,8231.34947869896,18556.6320399953,1.39404260089686,0.212427788879592,0.057142963890127,0.675991546226704,0.901521399797737,0.0775555555555556,71,1,422.468460044527,0.204750208333333
"60",2018-05-30,150,8231.34947869896,2169.39723065035,6061.95224804861,10400.7467093493,8231.34947869896,18556.6320399953,1.67679445727483,0.212427788879592,0.057142963890127,0.675991546226704,1.34417569067916,0.0762018518518519,71,1,423.219899659645,0.207908958333333
"61",2018-05-31,151,8235.36613072395,2187.89023533237,6047.47589539158,10423.2563660563,8231.34947869896,18556.6320399953,1.88362633451957,0.212427788879592,0.057142963890127,0.675991546226704,1.09828742208089,0.076733912037037,71,1,423.834340595995,0.22173
"62",2018-06-01,152,8244.02434109554,2205.75446468446,6038.26987641108,10449.77880578,8231.34947869896,18556.6320399953,1.69228950159067,0.212427788879592,0.057142963890127,0.675991546226704,1.20440025843626,0.077162037037037,71,1,423.120286283816,0.208074210526316
"63",2018-06-02,153,8257.54963425026,2222.93155879451,6034.61807545575,10480.4811930448,8231.34947869896,18556.6320399953,1.852704238921,0.212427788879592,0.057142963890127,0.675991546226704,1.69348047426109,0.0761071759259259,71,1,421.760562237221,0.189268229166667
"64",2018-06-03,154,8276.12035853965,2239.37521705157,6036.74514148808,10515.4955755912,8231.34947869896,18556.6320399953,2.0204012345679,0.212427788879592,0.057142963890127,0.675991546226704,1.18062210492522,0.0782905092592593,71,1,422.190131222041,0.178736979166667
"65",2018-06-04,155,8299.72615797536,2255.0739510278,6044.65220694756,10554.8001090032,8231.34947869896,18556.6320399953,2.18347673216132,0.212427788879592,0.057142963890127,0.675991546226704,0.0322667740219299,0.0802525462962963,71,1,422.01947039612,0.169386458333333
"66",2018-06-05,156,8328.30950048402,2270.0283337868,6058.28116669722,10598.3378342708,8231.34947869896,18556.6320399953,2.45139936102236,0.212427788879592,0.057142963890127,0.675991546226704,0.212427788879592,0.0803903935185185,71,1,422.512731115026,0.172074895833333
"67",2018-06-06,157,8361.81285399227,2284.24291644071,6077.56993755156,10646.055770433,8231.34947869896,18556.6320399953,2.7919023923445,0.212427788879592,0.057142963890127,0.675991546226704,1.93620950441123,0.0822395833333333,71,1,419.759522248736,0.161707291666667
"68",2018-06-07,158,8400.17868642677,2297.72566221241,6102.45302421436,10697.9043486392,8231.34947869896,18556.6320399953,3.03881523809524,0.212427788879592,0.057142963890127,0.675991546226704,0.212427788879592,0.0818826388888889,71,1,421.226872028218,0.154574042553191
"69",2018-06-08,159,8443.34946571415,2310.48744533208,6132.86202038207,10753.8369110462,8231.34947869896,18556.6320399953,3.32487278106509,0.212427788879592,0.057142963890127,0.675991546226704,2.48389084366026,0.082496412037037,71,1,421.466103785068,0.145218854166667
"70",2018-06-09,160,8491.26765978106,2322.54160829325,6168.72605148781,10813.8092680743,8231.34947869896,18556.6320399953,3.77098768939394,0.212427788879592,0.057142963890127,0.675991546226704,2.72341514514026,0.0862216435185185,71,1,421.383851774005,0.134584791666667
"71",2018-06-10,161,8543.87573655414,2333.90357178649,6209.97216476764,10877.7793083406,8231.34947869896,18556.6320399953,4.06030397727273,0.212427788879592,0.057142963890127,0.675991546226704,2.57476388681879,0.0886560185185185,71,1,421.227934140578,0.133591458333333
"72",2018-06-11,162,8601.11616396003,2344.59049236187,6256.52567159816,10945.7066563219,8231.34947869896,18556.6320399953,4.30775852272727,0.212427788879592,0.057142963890127,0.675991546226704,2.50317775488262,0.0903480324074074,71,1,422.145192242074,0.123598229166667
"73",2018-06-12,163,8662.93140992538,2354.62096353903,6308.31044638635,11017.5523734644,8231.34947869896,18556.6320399953,4.74480303030303,0.212427788879592,0.057142963890127,0.675991546226704,2.19153030917094,0.089959375,71,1,423.115475804389,0.111776979166667
"74",2018-06-13,164,8729.26394237684,2364.0147566865,6365.24918569034,11093.2786990633,8231.34947869896,18556.6320399953,5.17376323676324,0.212427788879592,0.057142963890127,0.675991546226704,2.47620980924896,0.0886216435185185,71,1,421.636822742882,0.108007395833333
"75",2018-06-14,165,8800.05622924104,2372.79259853057,6427.26363071046,11172.8488277716,8231.34947869896,18556.6320399953,5.70621770833333,0.212427788879592,0.057142963890127,0.675991546226704,2.86502666075465,0.0866665509259259,71,1,420.410126222716,0.103197916666667
"76",2018-06-15,166,8875.25073844463,2380.97598263351,6494.27475581112,11256.2267210781,8231.34947869896,18556.6320399953,6.02292259414226,0.212427788879592,0.057142963890127,0.675991546226704,3.07663038624554,0.0858658564814815,71,1,419.479354796588,0.0994755208333333
"77",2018-06-16,167,8954.78993791426,2388.58701260398,6566.20292531028,11343.3769505182,8231.34947869896,18556.6320399953,6.12554479166667,0.212427788879592,0.057142963890127,0.675991546226704,1.128804400985,0.0841189814814815,71,1,420.126159028366,0.1041328125
"78",2018-06-17,168,9038.61629557655,2395.64827517523,6642.96802040133,11434.2645707518,8231.34947869896,18556.6320399953,6.09468710359408,0.212427788879592,0.057142963890127,0.675991546226704,0.648362016254879,0.085584837962963,71,1,421.61703492504,0.1437784375
"79",2018-06-18,169,9126.67227935818,2402.18274161233,6724.48953774585,11528.8550209705,8231.34947869896,18556.6320399953,6.28492805005214,0.212427788879592,0.057142963890127,0.675991546226704,3.0462555740545,0.0819634259259259,71,1,420.268479919905,0.20127
"80",2018-06-19,170,9218.90035718577,2408.21369619382,6810.68666099195,11627.1140533796,8231.34947869896,18556.6320399953,6.755484375,0.212427788879592,0.057142963890127,0.675991546226704,2.12543581176222,0.0810153935185185,71,1,421.022645254548,0.1118484375
"81",2018-06-20,171,9315.24299698597,2413.76469075885,6901.47830622712,11729.0076877448,8231.34947869896,18556.6320399953,6.78550369588173,0.212427788879592,0.057142963890127,0.675991546226704,2.70008302532048,0.0782719907407407,71,1,420.899387554283,0.0991660416666667
"82",2018-06-21,172,9415.64266668541,2418.85952452252,6996.7831421629,11834.5021912079,8231.34947869896,18556.6320399953,6.603934252386,0.212427788879592,0.057142963890127,0.675991546226704,1.13832153791695,0.0775890046296296,71,1,418.303806944443,0.0817756179775281
"83",2018-06-22,173,9520.04183421076,2423.52224854227,7096.51958566848,11943.564082753,8231.34947869896,18556.6320399953,6.72189209401709,0.212427788879592,0.057142963890127,0.675991546226704,0.541309014016189,0.0763292824074074,71,1,419.111528085345,0.0756586458333333
"84",2018-06-23,174,9628.38296748864,2427.77719436988,7200.60577311877,12056.1601618585,8231.34947869896,18556.6320399953,6.32136575052854,0.212427788879592,0.057142963890127,0.675991546226704,1.11063988317051,0.0749990740740741,71,1,419.617429071488,0.0690857291666667
"85",2018-06-24,175,9740.60853444571,2431.64902654854,7308.95950789717,12172.2575609942,8231.34947869896,18556.6320399953,6.45763179916318,0.212427788879592,0.057142963890127,0.675991546226704,0.269802899080451,0.0743552083333333,71,1,419.536080513756,0.0694594791666667
"86",2018-06-25,176,9856.6610030086,2435.16281871494,7421.49818429367,12291.8238217235,8231.34947869896,18556.6320399953,6.69728884254432,0.212427788879592,0.057142963890127,0.675991546226704,0.545902339254688,0.0730005787037037,71,1,416.369020513124,0.065983125
"87",2018-06-26,177,9976.48284110397,2438.34415314191,7538.13868796206,12414.8269942459,8231.34947869896,18556.6320399953,7.192934375,0.212427788879592,0.057142963890127,0.675991546226704,0.79073962563309,0.0711346064814815,71,1,418.698727195961,0.0480467708333333
"88",2018-06-27,178,10100.0165166585,2441.2192436101,7658.79727304835,12541.2357602686,8231.34947869896,18556.6320399953,7.43523093447905,0.212427788879592,0.057142963890127,0.675991546226704,2.38032385993369,0.0688899305555555,71,1,419.702584228991,0.0398091666666667
"89",2018-06-28,179,10227.2044975987,2443.81508152515,7783.38941607354,12671.0195791238,8231.34947869896,18556.6320399953,7.68631737773153,0.212427788879592,0.057142963890127,0.675991546226704,1.08477993390393,0.067472337962963,71,1,418.838472968173,0.0360020833333333
"90",2018-06-29,180,10357.9892518513,2446.15960520042,7911.8296466509,12804.1488570518,8231.34947869896,18556.6320399953,7.97453623188406,0.212427788879592,0.057142963890127,0.675991546226704,0.659724024582029,0.0655510416666667,71,1,420.713334288313,0.0319707291666667
"91",2018-06-30,181,10492.313247343,2448.28189220211,8044.03135514091,12940.5951395451,8231.34947869896,18556.6320399953,7.63601136363636,0.212427788879592,0.057142963890127,0.675991546226704,0.328509025451687,0.0643648148148148,71,1,420.473155338235,0.0304903125
"92",2018-07-01,182,10630.1189520004,2450.21237460048,8179.90657739991,13080.3313266009,8231.34947869896,18556.6320399953,7.52086079545455,0.212427788879592,0.057142963890127,0.675991546226704,0.729045597196351,0.0613725694444444,71,1,418.242826594806,0.0296246875
"93",2018-07-02,183,10771.3488337501,2451.98307688633,8319.36575686377,13223.3319106364,8231.34947869896,18556.6320399953,7.98811538461538,0.212427788879592,0.057142963890127,0.675991546226704,0.675797072340757,0.059597337962963,71,1,418.150309388006,0.00997484210526316
"94",2018-07-03,184,10915.926907837,2453.63396333899,8462.29294449797,13369.560871176,8231.34947869896,18556.6320399953,8.41122821969697,0.212427788879592,0.057142963890127,0.675991546226704,1.20456481392399,0.0584796296296296,71,1,419.918060043145,0.0191926041666667
"95",2018-07-04,185,11063.7033787785,2455.2299715082,8608.47340727033,13518.9333502867,8231.34947869896,18556.6320399953,8.82694034090909,0.212427788879592,0.057142963890127,0.675991546226704,0.948200898717079,0.0550530092592593,71,1,420.436562469529,0.0168155208333333
"96",2018-07-05,186,11214.5099984106,2456.84007209225,8757.66992631831,13671.3500705028,8231.34947869896,18556.6320399953,8.75600392927308,0.212427788879592,0.057142963890127,0.675991546226704,1.6496751473977,0.0537521990740741,71,1,421.241967445153,0.0279407865168539
"97",2018-07-06,187,11368.1785185688,2458.53031422355,8909.6482043452,13826.7088327923,8231.34947869896,18556.6320399953,8.78317013888889,0.212427788879592,0.057142963890127,0.675991546226704,0.904589236391611,0.0527978009259259,71,1,420.667891209451,0.0141267708333333
"98",2018-07-07,188,11524.5406910888,2460.36330352029,9064.17738756856,13984.9039946091,8231.34947869896,18556.6320399953,8.85414699074074,0.212427788879592,0.057142963890127,0.675991546226704,1.1483484699671,0.0523728009259259,71,1,417.985046284302,0.0149681052631579
"99",2018-07-08,189,11683.4282678066,2462.39771491123,9221.03055289535,14145.8259827178,8231.34947869896,18556.6320399953,9.12621875,0.212427788879592,0.057142963890127,0.675991546226704,1.37385877090417,0.0493340277777778,71,1,418.928711597444,0.0169061458333333
"100",2018-07-09,190,11844.6730005577,2464.6878437749,9379.98515678279,14309.3608443326,8231.34947869896,18556.6320399953,9.65499304750869,0.212427788879592,0.057142963890127,0.675991546226704,1.06797547609454,0.0473956018518519,71,1,421.164244255622,0.0099984375
"101",2018-07-10,191,12008.1066411779,2467.28319927571,9540.8234419022,14475.3898404536,8231.34947869896,18556.6320399953,9.85261297798378,0.212427788879592,0.057142963890127,0.675991546226704,1.01623758724591,0.0455074074074074,71,1,421.445730113339,0.00747520833333333
"102",2018-07-11,192,12173.560941503,2470.22814393557,9703.33279756739,14643.7890854385,8231.34947869896,18556.6320399953,10.0326385927505,0.212427788879592,0.057142963890127,0.675991546226704,0.959757115597178,0.043984375,71,1,420.991742472163,0.00629552083333333
"103",2018-07-12,193,12340.8676533686,2473.56158344565,9867.30606992292,14814.4292368142,8231.34947869896,18556.6320399953,9.75909943181818,0.212427788879592,0.057142963890127,0.675991546226704,1.50519594693447,0.0444990740740741,71,1,419.527434410288,0.00589479166666667
"104",2018-07-13,194,12509.8585286105,2477.31671050236,10032.5418181081,14987.1752391129,8231.34947869896,18556.6320399953,9.40989867424242,0.212427788879592,0.057142963890127,0.675991546226704,0.394422388561027,0.0427403935185185,71,1,419.694460070268,0.00957979166666667
"105",2018-07-14,195,12680.3653190645,2481.52080605557,10198.8445130089,15161.88612512,8231.34947869896,18556.6320399953,9.66928886756238,0.212427788879592,0.057142963890127,0.675991546226704,0.960699012199973,0.0402792824074074,71,1,420.466691731109,0.00658260416666667
"106",2018-07-15,196,12852.2197765662,2486.19510080265,10366.0246757635,15338.4148773688,8231.34947869896,18556.6320399953,9.65093177387914,0.212427788879592,0.057142963890127,0.675991546226704,0.757864178989281,0.0410282407407407,71,1,414.973064445517,0.00583010416666667
"107",2018-07-16,197,13025.2536529514,2491.35469907442,10533.898953877,15516.6083520258,8231.34947869896,18556.6320399953,9.51915443279314,0.212427788879592,0.057142963890127,0.675991546226704,0.918546304555265,0.0402935185185185,71,1,414.725992962167,0.0139039583333333
